City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Palakkad,11:25,Priyatama3D2KACDolby71Palakkad,Executive,₹150,50,6,Malayalam,2D
Palakkad,11:25,Priyatama3D2KACDolby71Palakkad,DressCircle,₹105,182,3,Malayalam,2D
Malappuram,11:45,LadderCinemasManjeri,Executive,₹150,74,2,Malayalam,2D
Idukki,12:00,SanthoshCinemaDolby71Kattappana,RoyalCircle,₹105,268,0,Malayalam,2D
Malappuram,14:45,LadderCinemasManjeri,Executive,₹150,74,3,Malayalam,2D
Idukki,15:00,SanthoshCinemaDolby71Kattappana,RoyalCircle,₹105,268,0,Malayalam,2D
Idukki,17:45,ChandanaCinemaMarayur,BoxLeft,₹129.19,26,0,Malayalam,2D
Idukki,17:45,ChandanaCinemaMarayur,BoxRight,₹129.19,24,17,Malayalam,2D
Idukki,17:45,ChandanaCinemaMarayur,FirstClasss,₹120,356,327,Malayalam,2D
Idukki,18:30,SanthoshCinemaDolby71Kattappana,RoyalCircle,₹105,268,0,Malayalam,2D
Malappuram,20:15,LadderCinemasManjeri,Executive,₹150,74,4,Malayalam,2D
Idukki,21:00,ChandanaCinemaMarayur,BoxLeft,₹129.19,26,0,Malayalam,2D
Idukki,21:00,ChandanaCinemaMarayur,BoxRight,₹129.19,24,17,Malayalam,2D
Idukki,21:00,ChandanaCinemaMarayur,FirstClasss,₹120,356,327,Malayalam,2D
Idukki,21:30,SanthoshCinemaDolby71Kattappana,RoyalCircle,₹105,268,0,Malayalam,2D
Kannur,10:30,SumangaliCinemasAnnurRoadPayyanur,GoldenCircle,₹130,192,3,Malayalam,2D
Ernakulam,13:05,PVRForumMallNH47Kochi,Classic,₹190,24,0,Malayalam,2D
Ernakulam,13:05,PVRForumMallNH47Kochi,Elite,₹230,111,21,Malayalam,2D
Ernakulam,13:05,PVRForumMallNH47Kochi,Recliner,₹450,10,0,Malayalam,2D
Kannur,13:30,SumangaliCinemasAnnurRoadPayyanur,GoldenCircle,₹130,192,0,Malayalam,2D
Ernakulam,14:05,PVRLuluLuluInternationalShoppingMallKochi,Classic,₹170,39,1,Malayalam,2D
Ernakulam,14:05,PVRLuluLuluInternationalShoppingMallKochi,ClassicPlus,₹200,91,0,Malayalam,2D
Ernakulam,14:05,PVRLuluLuluInternationalShoppingMallKochi,Prime,₹220,64,3,Malayalam,2D
Ernakulam,14:05,PVRLuluLuluInternationalShoppingMallKochi,Recliner,₹450,9,2,Malayalam,2D
Kozhikode,14:30,ARCRoseCinePalaceTripleBeam3DAgastiamuzhiMukkam,Executive,₹129.8,161,15,Malayalam,2D
Thrissur,15:25,INOXSobhaCityMallPuzhakkalThrissur,Executive,₹130,22,4,Malayalam,2D
Thrissur,15:25,INOXSobhaCityMallPuzhakkalThrissur,Club,₹190,66,1,Malayalam,2D
Thrissur,15:25,INOXSobhaCityMallPuzhakkalThrissur,Royal,₹190,28,16,Malayalam,2D
Thrissur,15:25,INOXSobhaCityMallPuzhakkalThrissur,RoyalRecliner,₹350,10,2,Malayalam,2D
Kannur,16:30,SumangaliCinemasAnnurRoadPayyanur,GoldenCircle,₹130,192,0,Malayalam,2D
Kozhikode,17:45,ARCRoseCinePalaceTripleBeam3DAgastiamuzhiMukkam,Executive,₹129.8,161,15,Malayalam,2D
Kannur,19:30,SumangaliCinemasAnnurRoadPayyanur,GoldenCircle,₹130,192,0,Malayalam,2D
Trivandrum,22:20,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹190,65,7,Malayalam,2D
Trivandrum,22:20,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹210,34,18,Malayalam,2D
Trivandrum,22:20,PVRLULULuluInternationalShoppingMallTrivandrum,Recliner,₹400,8,7,Malayalam,2D
