City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kannur,SumangaliCinemasAnnurRoad,Malayalam,10:30,PlatinumCircle,₹130,161,2
Palakkad,GowriMovieHouse2KDolby71Kollengode,Malayalam,10:55,FirstClass,₹110,258,0
Malappuram,SreekumarAndPavithraTheatreAC2K,Malayalam,11:30,FirstClass,₹110,411,0
Kozhikode,RoseCinePalaceTripleBeam3DMukkam,Malayalam,11:45,Executive,₹129.8,161,0
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,12:50,Normal,₹110,13,2
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,12:50,Executive,₹140,26,0
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,12:50,Premium,₹160,67,20
Palakkad,GowriMovieHouse2KDolby71Kollengode,Malayalam,13:55,FirstClass,₹110,387,0
Malappuram,SreekumarAndPavithraTheatreAC2K,Malayalam,14:30,FirstClass,₹110,411,16
Kozhikode,RoseCinePalaceTripleBeam3DMukkam,Malayalam,14:45,Executive,₹129.8,483,9
Kozhikode,ChithraCineplex4KDtsXKozhikodeMannurValavu,Malayalam,17:30,Gold,₹129.8,142,0
Palakkad,GowriMovieHouse2KDolby71Kollengode,Malayalam,17:55,FirstClass,₹110,129,0
Kozhikode,RoseCinePalaceTripleBeam3DMukkam,Malayalam,18:00,Executive,₹129.8,161,15
Malappuram,SreekumarAndPavithraTheatreAC2K,Malayalam,18:30,FirstClass,₹110,274,10
Palakkad,GowriMovieHouse2KDolby71Kollengode,Malayalam,20:55,FirstClass,₹110,387,0
Kozhikode,RoseCinePalaceTripleBeam3DMukkam,Malayalam,21:15,Executive,₹129.8,483,45
Malappuram,SreekumarAndPavithraTheatreAC2K,Malayalam,21:30,FirstClass,₹110,411,0
Kozhikode,ChithraCineplex4KDtsXKozhikodeMannurValavu,Malayalam,22:45,Gold,₹129.8,142,0
