City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Malappuram,10:30,JayaKeralaTheatreParappanangadi,Standard,₹80,546,0,English,2D
Malappuram,10:30,JayaKeralaTheatreParappanangadi,Executive,₹100,100,0,English,2D
Trivandrum,10:30,GreenfieldMoviemaxCinemasTrivandrum,Executive,₹160,119,5,English,2D
Trivandrum,10:30,ArtechCinemasTrivandrum,Gold,₹350,13,3,English,2D
Trivandrum,10:30,ArtechCinemasTrivandrum,Platinum,₹200,80,1,English,2D
Trivandrum,10:30,ArtechCinemasTrivandrum,Silver,₹180,84,1,English,2D
Kasaragod,10:30,MagicFramesMehboobTheatreComplex4KKasaragod,Executive,₹129.7,258,0,English,2D
Ernakulam,10:30,EVMCinemaAC4KRGBLaser3DPerumbavoor,Executive1,₹179.25,14,0,English,2D
Ernakulam,10:30,EVMCinemaAC4KRGBLaser3DPerumbavoor,Deluxe,₹159.15,128,0,English,2D
Kannur,10:30,MagicFramesDowntownMallThalassery,Gold,₹160,131,0,English,2D
Kozhikode,10:45,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹470,27,0,English,2D
Kozhikode,10:45,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹240,146,8,English,2D
Kozhikode,10:45,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹180,25,0,English,2D
Kozhikode,10:45,PalaxiCinemasHiLITEMALLKozhikode,Lounger,₹270,22,0,English,2D
Kollam,11:00,GmaxCinemasJerome3D7Point1JBLKollam,Blue,₹160,170,19,English,2D
Kottayam,11:00,DhanyaRemyaChanganassery,Remya,₹135,196,0,English,2D
Kottayam,11:00,DhanyaRemyaKottayam,Remya,₹135,251,2,English,2D
Pathanamthitta,11:00,DhanyaRemyaPathanamthitta,RemyaCircle,₹135,197,0,English,2D
Wayanad,11:00,MintCinemasAC2K3DSulthanBathery,Platinum,₹129.7,44,0,English,2D
Wayanad,11:00,MintCinemasAC2K3DSulthanBathery,Gold,₹110,82,1,English,2D
Alappuzha,11:00,CherthalaKairaliSreeTheatre,Platinum,₹140,388,0,English,2D
Kollam,11:00,DhanyaRemyaKollam,Platinum,₹135,200,24,English,2D
Palakkad,11:15,NewAromaTheatrePalakkad,PlatinumCircle,₹129.8,200,8,English,2D
Palakkad,11:15,NewAromaTheatrePalakkad,DiamondCircle,₹110,229,2,English,2D
Malappuram,11:15,LadderCinemasManjeri,Executive,₹150,80,4,English,2D
Thrissur,12:00,JKCinemas4KDolbyAtmosKizhuthani,Diamond,₹130,53,4,English,2D
Thrissur,12:00,JKCinemas4KDolbyAtmosKizhuthani,Gold,₹125,173,2,English,2D
Palakkad,12:20,MagicFramesCinemas4KLaser3DAtmosPattambi,Gold,₹150,137,0,English,2D
Kollam,13:00,MYCinemasHJComplexKarunagapally,Classic,₹150,118,3,English,2D
Pathanamthitta,13:00,AashirvadCineplexxKadappra,SofaSeat,₹265,15,0,English,2D
Pathanamthitta,13:00,AashirvadCineplexxKadappra,Platinum,₹165,61,4,English,2D
Pathanamthitta,13:00,AashirvadCineplexxKadappra,Gold,₹140,117,0,English,2D
Pathanamthitta,13:00,AashirvadCineplexxKadappra,Silver,₹90,13,3,English,2D
Kollam,13:15,AashirvadCineplexxKottiyam,Sofa,₹230,13,2,English,2D
Kollam,13:15,AashirvadCineplexxKottiyam,Platinum,₹200,24,2,English,2D
Kollam,13:15,AashirvadCineplexxKottiyam,Gold,₹170,70,0,English,2D
Alappuzha,13:30,MLalCineplexxAashirvadHaripad,Recliner,₹340,13,0,English,2D
Alappuzha,13:30,MLalCineplexxAashirvadHaripad,Platinum,₹160,36,0,English,2D
Alappuzha,13:30,MLalCineplexxAashirvadHaripad,Gold,₹129,140,2,English,2D
Alappuzha,13:30,MLalCineplexxAashirvadHaripad,Silver,₹80,13,0,English,2D
Kottayam,13:30,MYCinemasThalayolaparambuKerala,Gold,₹110,204,0,English,2D
Ernakulam,13:30,EVMCinemaAC4KRGBLaser3DPerumbavoor,Executive1,₹179.25,14,2,English,2D
Ernakulam,13:30,EVMCinemaAC4KRGBLaser3DPerumbavoor,Deluxe,₹159.15,128,0,English,2D
Kottayam,14:00,DhanyaRemyaChanganassery,Remya,₹135,196,2,English,2D
Kottayam,14:00,DhanyaRemyaKottayam,Remya,₹135,251,4,English,2D
Pathanamthitta,14:00,DhanyaRemyaPathanamthitta,RemyaCircle,₹135,197,197,English,2D
Kollam,14:00,DhanyaRemyaKollam,Platinum,₹135,200,24,English,2D
Malappuram,14:15,JayaKeralaTheatreParappanangadi,Standard,₹80,546,0,English,2D
Malappuram,14:15,JayaKeralaTheatreParappanangadi,Executive,₹100,100,0,English,2D
Palakkad,14:15,NewAromaTheatrePalakkad,PlatinumCircle,₹129.8,200,0,English,2D
Palakkad,14:15,NewAromaTheatrePalakkad,DiamondCircle,₹110,229,0,English,2D
Idukki,14:15,AashirvadCineplexxThodupuzha,Gold,₹185,10,2,English,2D
Idukki,14:15,AashirvadCineplexxThodupuzha,Silver,₹155,90,4,English,2D
Ernakulam,14:30,KairaliSreeTheaterNorthParvur,Platinum,₹120,245,0,English,2D
Palakkad,14:30,LadderCinemasOttapalam4KDolbyAtmos2K7Point1,Executive,₹150,214,2,English,2D
Kollam,14:45,GmaxCinemasJerome3D7Point1JBLKollam,Blue,₹160,170,23,English,2D
Kozhikode,14:45,AashirvadCineplexxKozhikode,Platinum,₹220,30,5,English,2D
Kozhikode,14:45,AashirvadCineplexxKozhikode,Gold,₹200,66,0,English,2D
Malappuram,15:30,MarsCinemas4KDolbyAtmosChangaramkulam,RoyalRecliner,₹400,17,0,English,2D
Malappuram,15:30,MarsCinemas4KDolbyAtmosChangaramkulam,Platinum,₹200,76,6,English,2D
Thrissur,15:30,DCINEMAAMUGHALMALLBARCO4KLASERKODUNGALLUR,Platinum,₹250,10,2,English,2D
Thrissur,15:30,DCINEMAAMUGHALMALLBARCO4KLASERKODUNGALLUR,Gold,₹150,172,4,English,2D
Kozhikode,16:15,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹470,23,0,English,2D
Kozhikode,16:15,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹240,88,13,English,2D
Kozhikode,16:15,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹180,17,0,English,2D
Kozhikode,16:15,PalaxiCinemasHiLITEMALLKozhikode,Lounger,₹270,14,0,English,2D
Trivandrum,16:30,ArtechCinemasTrivandrum,Gold,₹350,13,3,English,2D
Trivandrum,16:30,ArtechCinemasTrivandrum,Platinum,₹200,80,3,English,2D
Trivandrum,16:30,ArtechCinemasTrivandrum,Silver,₹180,84,6,English,2D
Ernakulam,16:30,EVMCinemaAC4KRGBLaser3DPerumbavoor,Executive1,₹179.25,14,0,English,2D
Ernakulam,16:30,EVMCinemaAC4KRGBLaser3DPerumbavoor,Deluxe,₹159.15,128,0,English,2D
Trivandrum,16:45,AriesplexSLCinemasCinionicDolbyAtmos,Gold,₹250,11,0,English,2D
Trivandrum,16:45,AriesplexSLCinemasCinionicDolbyAtmos,Executive,₹150,142,3,English,2D
Trivandrum,16:45,AriesplexSLCinemasCinionicDolbyAtmos,Economy,₹100,16,0,English,2D
Ernakulam,16:45,MYCinemasRedCarpetKariyad,GoldLounge,₹280,32,32,English,2D
Ernakulam,16:45,MYCinemasRedCarpetKariyad,ExecutiveOffline,₹150,96,96,English,2D
Palakkad,16:50,SyndicateCinemasKoppam4KDolbyAtmosRGBLaser,Platinum,₹250,16,2,English,2D
Palakkad,16:50,SyndicateCinemasKoppam4KDolbyAtmosRGBLaser,Gold,₹150,166,0,English,2D
Palakkad,16:50,SyndicateCinemasKoppam4KDolbyAtmosRGBLaser,PlatinumCouple,₹250,4,0,English,2D
Thrissur,17:10,JKCinemas4KDolbyAtmosThriprayar,Luxury,₹220,15,0,English,2D
Thrissur,17:10,JKCinemas4KDolbyAtmosThriprayar,Diamond,₹150,126,0,English,2D
Thrissur,17:10,JKCinemas4KDolbyAtmosThriprayar,Gold,₹129.8,54,0,English,2D
Kollam,18:00,GmaxCinemasJerome3D7Point1JBLKollam,Blue,₹180,170,23,English,2D
Malappuram,18:00,JayaKeralaTheatreParappanangadi,Standard,₹80,546,0,English,2D
Malappuram,18:00,JayaKeralaTheatreParappanangadi,Executive,₹100,100,0,English,2D
Palakkad,18:00,NewAromaTheatrePalakkad,PlatinumCircle,₹129.8,200,6,English,2D
Palakkad,18:00,NewAromaTheatrePalakkad,DiamondCircle,₹110,229,1,English,2D
Kannur,18:30,MagicFramesDowntownMallThalassery,Gold,₹160,131,0,English,2D
Kollam,18:45,RevathyCinemaxRGBRealLaserParippally,Platinum,₹250,28,0,English,2D
Kollam,18:45,RevathyCinemaxRGBRealLaserParippally,Gold,₹150,181,9,English,2D
Kottayam,19:10,MYCinemasThalayolaparambuKerala,Gold,₹110,204,3,English,2D
Trivandrum,19:15,GreenfieldMoviemaxCinemasTrivandrum,Executive,₹160,132,32,English,2D
Ernakulam,19:30,EVMCinemaAC4KRGBLaser3DPerumbavoor,Executive1,₹179.25,14,0,English,2D
Ernakulam,19:30,EVMCinemaAC4KRGBLaser3DPerumbavoor,Deluxe,₹159.15,128,0,English,2D
Trivandrum,21:00,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Platinum,₹165,22,4,English,2D
Trivandrum,21:00,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Gold,₹145,144,6,English,2D
Malappuram,21:15,JayaKeralaTheatreParappanangadi,Standard,₹80,546,0,English,2D
Malappuram,21:15,JayaKeralaTheatreParappanangadi,Executive,₹100,100,0,English,2D
Kollam,21:30,GmaxCinemasJerome3D7Point1JBLKollam,Blue,₹180,170,22,English,2D
Ernakulam,21:30,KairaliSreeTheaterNorthParvur,Platinum,₹120,245,8,English,2D
Kozhikode,21:30,AashirvadCineplexxKozhikode,Platinum,₹220,30,2,English,2D
Kozhikode,21:30,AashirvadCineplexxKozhikode,Gold,₹200,66,6,English,2D
Palakkad,21:30,MagicFramesCinemas4KLaser3DAtmosPattambi,Gold,₹150,137,0,English,2D
Trivandrum,21:35,DreamsAttingal,Recliner,₹350,11,0,English,2D
Trivandrum,21:35,DreamsAttingal,Sofa,₹200,60,3,English,2D
Kollam,22:00,MYCinemasRPMallKollam,Sofa,₹250,8,5,English,2D
Kollam,22:00,MYCinemasRPMallKollam,ExecutiveOffline,₹200,89,25,English,2D
Kasaragod,22:30,MagicFramesMehboobTheatreComplex4KKasaragod,Executive,₹129.7,258,4,English,2D
Kannur,22:30,ArchanaCineplexRGBLaser4K3DATMOSPayyanur,Standard,₹129.7,131,14,English,2D
Ernakulam,22:30,EVMCinemaAC4KRGBLaser3DPerumbavoor,Executive1,₹179.25,14,2,English,2D
Ernakulam,22:30,EVMCinemaAC4KRGBLaser3DPerumbavoor,Deluxe,₹159.15,128,0,English,2D
Ernakulam,23:15,ShenoysKochi,Diamond,₹180,71,22,English,2D
Alappuzha,23:15,CherthalaKairaliSreeTheatre,Platinum,₹140,388,3,English,2D
Thrissur,23:45,VKGCINEMAS4KRGBLASERDOLBYATMOSPAVARATTY,Platinum,₹200,15,3,English,2D
Thrissur,23:45,VKGCINEMAS4KRGBLASERDOLBYATMOSPAVARATTY,Gold,₹150,116,3,English,2D
Thrissur,23:45,VKGCINEMAS4KRGBLASERDOLBYATMOSPAVARATTY,Silver,₹130,64,3,English,2D
Trivandrum,23:45,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Platinum,₹165,22,0,English,2D
Trivandrum,23:45,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Gold,₹145,144,5,English,2D
Thrissur,09:40,INOXSobhaCityMallPuzhakkalThrissur,Executive,₹120,22,4,English,2D
Thrissur,09:40,INOXSobhaCityMallPuzhakkalThrissur,Club,₹150,66,4,English,2D
Thrissur,09:40,INOXSobhaCityMallPuzhakkalThrissur,Royal,₹150,28,18,English,2D
Thrissur,09:40,INOXSobhaCityMallPuzhakkalThrissur,RoyalRecliner,₹220,10,0,English,2D
Ernakulam,09:50,PVRForumMallNH47Kochi,Classic,₹190,22,0,English,2D
Ernakulam,09:50,PVRForumMallNH47Kochi,Elite,₹240,85,4,English,2D
Trivandrum,10:00,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹300,48,4,English,4DX2D
Trivandrum,10:00,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹400,32,9,English,4DX2D
Ernakulam,10:15,PVRLuluLuluInternationalShoppingMallKochi,Classic,₹150,54,3,English,2D
Ernakulam,10:15,PVRLuluLuluInternationalShoppingMallKochi,ClassicPlus,₹170,126,4,English,2D
Ernakulam,10:15,PVRLuluLuluInternationalShoppingMallKochi,Prime,₹190,92,15,English,2D
Ernakulam,10:15,PVRLuluLuluInternationalShoppingMallKochi,Recliner,₹350,13,4,English,2D
Alappuzha,11:00,AECCinemas4KATMOS360SurroundAlappuzha,Gold,₹150,98,4,English,2D
Alappuzha,11:00,AECCinemas4KATMOS360SurroundAlappuzha,Platinum,₹200,15,0,English,2D
Kozhikode,11:05,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Normal,₹200,29,4,English,2D
Kozhikode,11:05,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Executive,₹220,79,0,English,2D
Kozhikode,11:05,CinepolisGokulamGalleriaMallArayidathupalamKozhikode,Premium,₹240,44,10,English,2D
Ernakulam,11:15,CinepolisCentreSquareMallErnakulamKochi,Normal,₹140,22,4,English,2D
Ernakulam,11:15,CinepolisCentreSquareMallErnakulamKochi,Executive,₹160,45,5,English,2D
Ernakulam,11:15,CinepolisCentreSquareMallErnakulamKochi,Premium,₹180,95,31,English,2D
Kozhikode,11:45,ARCRoseCinePalaceTripleBeam3DAgastiamuzhiMukkam,Executive,₹129.8,161,4,English,2D
